,0,1
1756,solving,1
1757,mid-band,1
1758,accessing,1
1759,internet,1
1760,options,1
1761,know,1
1762,versus,1
1763,robustly,1
1764,estimates,1
1765,running,1
1766,determines,1
1767,dual-layer,1
1768,cross-correlation/autocorrelation,1
1769,itd,1
1770,activity,1
1771,pattern,1
1772,tones,1
1773,outlining,1
1774,e-minor,1
1775,triads,1
1776,octaves,1
1777,fir-filtered,1
1778,post-processed,1
1779,variance,1
1780,distortionless,1
1781,dereverberation,1
1782,limitation,1
1783,receiver,1
1784,mismatched,1
1785,non-invasively,1
1786,identical,1
1787,eardrum,1
1788,addition,1
1789,non-individual,1
1790,cancelling,1
1791,startling,1
1792,proximity,1
1793,beautiful,1
1794,engaging,1
1795,tone-masking-noise,1
1796,–35,1
1797,–26,1
1798,probe-to-masker-ratio,1
1799,left/right,1
1800,noteworthy,1
1801,elevations,1
1802,selective,1
1803,decrease,1
1804,stadiums,1
1805,throughout,1
1806,strict,1
1807,safety,1
1808,regulations,1
1809,usual,1
1810,0.50,1
1811,sti,1
1812,authorities,1
1813,value,1
1814,exists,1
1815,empty,1
1816,stadium,1
1817,occupancy,1
1818,spectators,1
1819,unoccupied,1
1820,emerging,1
1821,paradigm,1
1822,representing,1
1823,availability,1
1824,high-quality,1
1825,usable,1
1826,impede,1
1827,exploration,1
1828,s3a,1
1829,reaper,1
1830,workstation,1
1831,accompanied,1
1832,plugins–—the,1
1833,visr,1
1834,suite—–for,1
1835,combination,1
1836,larger,1
1837,transform-based,1
1838,pulse,1
1839,missed,1
1840,fluctuating,1
1841,weighting,1
1842,search,1
1843,loop,1
1844,de-emphasize,1
1845,masks,1
1846,particularly,1
1847,underlying,1
1848,libraries,1
1849,heterogeneously-labeled,1
1850,supplied,1
1851,vendors,1
1852,indexing,1
1853,tags,1
1854,moods,1
1855,operating,1
1856,spectrograms,1
1857,scientists,1
1858,possess,1
1859,graphics,1
1860,gpus,1
1861,consist,1
1862,intuitive,1
1863,local,1
1864,client,1
1865,representative,1
1866,ii,1
1867,seamless,1
1868,cloud-based,1
1869,gpu,1
1870,server,1
1871,comprise,1
1872,transition,1
1873,connecting,1
1874,baffled,1
1875,elements/boundary,1
1876,advantageous,1
1877,semi-infinite,1
1878,coupled,1
1879,mesh,1
1880,dtn,1
1881,cater,1
1882,infinite,1
1883,horns,1
1884,discern,1
1885,master,1
1886,two-down,1
1887,one-up,1
1888,70.7,1
1889,settings,1
1890,imperceptible,1
1891,loudness-matched,1
1892,outcomes,1
1893,limiting,1
1894,chain,1
1895,aesthetic,1
1896,reconsidered,1
1897,prototypes,1
1898,array-based,1
1899,constrained,1
1900,viscoelastic,1
1901,remaining,1
1902,unit,1
1903,21,1
1904,7.00/10,1
1905,6.81/10,1
1906,6.48/10,1
1907,5.90/10,1
1908,2.24/10,1
1909,smoothing,1
1910,coverage,1
1911,line,1
1912,mid-low,1
1913,beaming,1
1914,air,1
1915,compensated,1
1916,venue,1
1917,hardly,1
1918,dispersion,1
1919,paths,1
1920,atmospheric,1
1921,us,1
1922,propagation,1
1923,optics,1
1924,prime,1
1925,attempt,1
1926,lenses,1
1927,periodic,1
1928,meta-atoms,1
1929,behave,1
1930,unconventional,1
1931,imposed,1
1932,opportunity,1
1933,brings,1
1934,revisited,1
1935,illusion,1
1936,combining,1
1937,objects,1
1938,surrounding,1
1939,conflicts,1
1940,fit,1
1941,source-receiver,1
1942,relations,1
1943,direct-to-reverberant-energy,1
1944,detected,1
1945,away,1
1946,cycle,1
1947,system-on-chip,1
1948,programmable,1
1949,gate,1
1950,parallel,1
1951,difficulty,1
1952,deploy,1
1953,model-based,1
1954,hardware/software,1
1955,co-design,1
1956,methodology,1
1957,productivity,1
1958,accessibility,1
1959,non-experts,1
1960,modular,1
1961,multi-effects,1
1962,processor,1
1963,demonstration,1
1964,rule,1
1965,arrive,1
1966,multidimensional,1
1967,north,1
1968,america,1
1969,targeting,1
1970,treated,1
1971,integrated,1
1972,tendency,1
1973,british,1
1974,prefer,1
1975,dislike,1
1976,verbal,1
1977,gave,1
1978,continuation,1
1979,aes-143,1
1980,9832,1
1981,aes-145,1
1982,10066,1
1983,planes,1
1984,altered,1
1985,eliminated,1
1986,govern,1
1987,inter-channel,1
1988,precedence-suppression,1
1989,elicited,1
1990,median,1
1991,witnessed,1
1992,lead-lag,1
1993,intelligibility/speech,1
1994,verbally,1
1995,communicated,1
1996,classrooms,1
1997,teachers,1
1998,effectively,1
1999,record,1
2000,collected,1
2001,left,1
2002,orientation,1
2003,precisely,1
2004,radically,1
2005,builds,1
2006,mathematics,1
2007,pursuit,1
2008,vector-corrected,1
2009,analyzers,1
2010,couplers,1
2011,vna,1
2012,mainframe,1
2013,assembled,1
2014,analyzer,1
2015,avna,1
2016,scattering,1
2017,lines,1
2018,ported,1
2019,etc,1
2020,fashion,1
2021,millimeter-wave,1
2022,span,1
2023,800,1
2024,hz–2200,1
2025,420–150,1
2026,khz–22,1
2027,35–15,1
2028,demonstrating,1
2029,scalability,1
2030,theatre,1
2031,theatrical,1
2032,seating,1
2033,corresponds,1
2034,actual,1
2035,communication,1
2036,case-study,1
2037,examining,1
2038,6-minute,1
2039,30,1
2040,simultaneous,1
2041,hybrid,1
2042,peer-reviewed,1
2043,wind,1
2044,mcgill,1
2045,concerns,1
2046,lastly,1
2047,discussions,1
2048,final,1
2049,200,1
2050,3400,1
2051,predominant,1
2052,switched,1
2053,amr-nb,1
2054,g.711,1
2055,g.722,1
2056,coded,1
2057,changing,1
2058,dnns,1
2059,sometimes,1
2060,fails,1
2061,muffled,1
2062,sending,1
2063,information—here,1
2064,guided,1
2065,transmitted,1
2066,watermarking,1
2067,gurations,1
2068,conv,1
2069,lstm,1
2070,draw,1
2071,evaluations,1
2072,controller,1
2073,t-,1
2074,controls,1
2075,completion,1
2076,largely,1
2077,adjustments,1
2078,oxide-based,1
2079,promise,1
2080,stiff,1
2081,mass,1
2082,cones,1
2083,domes,1
2084,improvements,1
2085,engineered,1
2086,stiffness,1
2087,modulus,1
2088,g/cm3,1
2089,tan,1
2090,formed,1
2091,substantially,1
2092,smoother,1
2093,addresses,1
2094,statistically,1
2095,reviewing,1
2096,parameterization,1
2097,velvet,1
2098,autocorrelation,1
2099,deviations,1
2100,occur,1
2101,account,1
2102,radiation,1
2103,plausibility,1
2104,calculations,1
2105,publicly,1
2106,tu,1
2107,dual-capsule,1
2108,dual,1
2109,eld,1
2110,multi-pattern,1
2111,discrete,1
2112,compatibility,1
2113,versatility,1
2114,natively,1
2115,resulted,1
2116,produces,1
2117,alterations,1
2118,roughness,1
2119,harshness,1
2120,impair,1
2121,rapidly,1
2122,industrial,1
2123,sacrificing,1
2124,little,1
2125,boxes,1
2126,anti-distortion,1
2127,linearization,1
2128,maximization,1
2129,minimization,1
2130,safe,1
2131,operation,1
2132,experimentation,1
2133,case-like,1
2134,opinion,1
2135,data-driven,1
2136,parameterized,1
2137,non-linear,1
2138,time-dependent,1
2139,learn,1
2140,maps,1
2141,unprocessed,1
2142,auto-encoder,1
2143,conditioned,1
2144,test-case,1
2145,offline,1
2146,software-based,1
2147,sufficient,1
2148,merit,1
2149,workflows,1
2150,micro-electro-mechanical,1
2151,chip,1
2152,lumped,1
2153,adopted,1
2154,illustrates,1
2155,hole,1
2156,volumes,1
2157,front,1
2158,psychophysics,1
2159,numerically,1
2160,strengths,1
2161,traditionally,1
2162,sensory,1
2163,modalities,1
2164,brightness,1
2165,electronics,1
2166,importantly,1
2167,domain-specific,1
2168,spaciousness,1
2169,compute,1
2170,moves,1
2171,updated,1
2172,architecture,1
2173,suggested,1
2174,place,1
2175,continuously,1
2176,adapt,1
2177,fast,1
2178,state-space,1
2179,slow,1
2180,rotations,1
2181,attenuates,1
2182,two-layers,1
2183,distinguish,1
2184,localized,1
2185,azimuth,1
2186,biases,1
2187,open-access,1
2188,oct-3d,1
2189,2l-cube,1
2190,pcma-3d,1
2191,decca,1
2192,tree,1
2193,hamasaki,1
2194,higher-order,1
2195,250,1
2196,front-rear-height,1
2197,quartet,1
2198,trio,1
2199,organ,1
2200,clarinet,1
2201,13,1
2202,freely,1
2203,downloaded,1
2204,www.hud.ac.uk/apl/resources,1
2205,formally,1
2206,elicit,1
2207,composers,1
2208,serve,1
2209,markers,1
2210,posit,1
2211,lengthen,1
2212,messages,1
2213,pianists,1
2214,largest,1
2215,date,1
2216,looking,1
2217,opening,1
2218,featuring,1
2219,structural,1
2220,score,1
2221,nds,1
2222,moderately,1
2223,positively,1
2224,correlated,1
2225,0.34,1
2226,0.001,1
2227,-0.19,1
2228,0.058,1
2229,closed-back,1
2230,wireless,1
2231,user-selectable,1
2232,hear-through,1
2233,transparency,1
2234,passively,1
2235,reasonably,1
2236,tends,1
2237,mask,1
2238,passthrough,1
2239,longer,1
2240,motivated,1
2241,compromising,1
2242,product,1
2243,next-generation,1
2244,demanding,1
2245,re-evaluate,1
2246,alloy,1
2247,conduct,1
2248,drastically,1
2249,10-15,1
2250,developments,1
2251,electromagnet,1
2252,alloys,1
2253,replace,1
2254,iron/low,1
2255,carbon,1
2256,steel,1
2257,battery,1
2258,life,1
2259,electromagnets,1
2260,insight,1
2261,next-gen,1
2262,drives,1
2263,mortality,1
2264,brought,1
2265,intensive,1
2266,hive,1
2267,seriously,1
2268,health,1
2269,emitted,1
2270,beehive,1
2271,non-invasive,1
2272,bees,1
2273,introducing,1
2274,dangerous,1
2275,swarming,1
2276,highlight,1
2277,potentiality,1
2278,oral-binaural,1
2279,stage,1
2280,cumbersome,1
2281,obrir,1
2282,humans,1
2283,in-ear,1
2284,volunteers,1
2285,sang,1
2286,ne,1
2287,protocol,1
2288,4~8,1
2289,diatonic,1
2290,sung,1
2291,signal-to-noise,1
2292,reflex,1
2293,turbulence,1
2294,vortex,1
2295,shedding,1
2296,remained,1
2297,unsolved,1
2298,efficiently,1
2299,optimality,1
2300,confirmed,1
2301,unwanted,1
2302,optimally,1
2303,under-flared,1
2304,over-flared,1
2305,entertainment,1
2306,connected,1
2307,multi-room,1
2308,replacing,1
2309,compromises,1
2310,satisfy,1
2311,requirements,1
2312,lighter,1
2313,cheaper,1
2314,sold,1
2315,suggests,1
2316,customers,1
2317,accept,1
2318,daily,1
2319,concepts,1
2320,soundbars,1
2321,visually,1
2322,unobtrusive,1
2323,thanks,1
2324,profile,1
2325,advances,1
2326,gather,1
2327,tradeoffs,1
2328,personalization,1
2329,involve,1
2330,treble,1
2331,shelving,1
2332,complete,1
2333,post-test,1
2334,questionnaire,1
2335,speci,1
2336,vocabularies,1
2337,gradual,1
2338,identi,1
2339,cation,1
2340,statistics,1
2341,attack,1
2342,transients,1
2343,pose,1
2344,tape,1
2345,copying,1
2346,oftentimes,1
2347,incomplete,1
2348,exhibiting,1
2349,gaps,1
2350,lengths,1
2351,align,1
2352,digitized,1
2353,concerts,1
2354,segmentations,1
2355,timeline,1
2356,e,1
2357,narrative,1
2358,viewers,1
2359,personalize,1
2360,episode,1
2361,bbc,1
2362,drama,1
2363,varied,1
2364,broadcast,1
2365,containing,1
2366,narratively,1
2367,non-speech,1
2368,dialogue,1
2369,hard,1
2370,n=5209,1
2371,20/8/2019,1
2372,299,1
2373,3.6/5,1
2374,stars,1
2375,73,1
2376,enjoyable,1
2377,easier,1
2378,suitability,1
2379,fader,1
2380,leap,1
2381,motion,1
2382,novint,1
2383,falcon,1
2384,pan,1
2385,object,1
2386,pink,1
2387,objectives,1
2388,blur,1
2389,corner,1
2390,principals,1
2391,assumptions,1
2392,form,1
2393,foundation,1
2394,soundscape,1
2395,richness,1
2396,lowest,1
2397,waveguide-based,1
2398,likely,1
2399,horizontally,1
2400,arranged,1
2401,1m,1
2402,2m,1
2403,5m,1
2404,5m+4h,1
2405,oor,1
2406,5m+4h+3l,1
2407,explicit,1
2408,tubes,1
2409,load,1
2410,wavelength,1
2411,diameter,1
2412,cross-modes,1
2413,extract,1
2414,sides,1
2415,tube-wall,1
2416,cross-section,1
2417,evolution,1
2418,hearables,1
2419,cue,1
2420,aware,1
2421,identify,1
2422,dominant,1
2423,unlike,1
2424,localizes,1
2425,embodyvr,1
2426,aid,1
2427,trajectories,1
2428,snrs,1
2429,turn-rates,1
2430,snr,1
2431,scientifically,1
2432,complementary,1
2433,contains,1
2434,criteria,1
2435,allowable,1
2436,positioned,1
2437,reductions,1
2438,wide-band,1
2439,distortion-induced,1
2440,remit,1
2441,anu,1
2442,refurbishment,1
2443,detailed,1
2444,397,1
2445,2017,1
2446,intention,1
2447,splitting,1
2448,versatile,1
2449,secondly,1
2450,treatment,1
2451,ergonomic,1
2452,aesthetics,1
2453,benefits,1
2454,built-in,1
2455,broader,1
2456,activities,1
2457,discriminative,1
2458,choice,1
2459,candidates,1
2460,raw,1
2461,synthesizers,1
2462,processors,1
2463,n-hot,1
2464,binary,1
2465,filterbank,1
2466,discriminatively–classifying,1
2467,cymbal,1
2468,samples–as,1
2469,generatively,1
2470,intentionally,1
2471,naive,1
2472,cvae,1
2473,mnist,1
2474,digit,1
2475,yielded,1
2476,surprising,1
2477,adversarial,1
2478,reverberator,1
2479,generator,1
2480,conducting,1
2481,7th,1
2482,binaural-based,1
2483,hrirs,1
2484,wav,1
2485,sofa,1
2486,decoding,1
2487,teleconferencing,1
2488,online,1
2489,cross-talk,1
2490,principle,1
2491,sum,1
2492,convolutive,1
2493,timit,1
2494,data-set,1
2495,simulator,1
2496,multitude,1
2497,definitional,1
2498,consensus,1
2499,obfuscated,1
2500,diluted,1
2501,non-exhaustive,1
2502,review,1
2503,involvement,1
2504,disassociation,1
2505,shift,1
2506,attentional,1
2507,differentiate,1
2508,interchangeably,1
2509,overview,1
2510,prevailing,1
2511,implications,1
2512,audiovisual,1
2513,avenues,1
2514,briefly,1
2515,almost,1
2516,theater,1
2517,2012,1
2518,laboratories,1
2519,inc.,1
2520,announced,1
2521,pushes,1
2522,unwritten,1
2523,cinema,1
2524,5.1.,1
2525,sample,1
2526,chosen,1
2527,inexperienced,1
2528,perceive,1
2529,dynamics,1
2530,insignificant,1
2531,leaned,1
2532,echo,1
2533,partitioned,1
2534,physically,1
2535,up-scaled,1
2536,live,1
2537,reverberated,1
2538,down-scaled,1
2539,dynamically,1
2540,sizes,1
2541,tangible,1
2542,1:5,1
2543,exchange,1
2544,lowering,1
2545,upper,1
2546,drawbacks,1
2547,dealing,1
2548,calculating,1
2549,situ,1
2550,universidad,1
2551,de,1
2552,las,1
2553,americas,1
2554,absolute,1
2555,0.04,1
2556,nowadays,1
2557,high-resolution,1
2558,fs,1
2559,disc,1
2560,becoming,1
2561,clarify,1
2562,distinguished,1
2563,answer,1
2564,question,1
2565,discrimination,1
2566,recording/reproduction,1
2567,ambience,1
2568,sporting,1
2569,systems—first,1
2570,segment,1
2571,—were,1
2572,4-channel,1
2573,8-channel,1
2574,audio-only,1
2575,regardless,1
2576,trivial,1
2577,special,1
2578,equipment,1
2579,a-parameters,1
2580,yield,1
2581,relate,1
2582,comsol,1
2583,referencing,1
2584,audiology,1
2585,findings,1
2586,input/output,1
2587,operational,1
2588,size-range,1
2589,close-capture,1
2590,coincident-xyz,1
2591,non-coincident-xyz/five-point,1
2592,breakdown,1
2593,dial,1
2594,contract,1
2595,0°,1
2596,90°,1
2597,azimuth/elevation,1
2598,displayed,1
2599,fasted,1
2600,non-coincident,1
2601,agreed,1
2602,equalizers,1
2603,coloration,1
2604,resonances,1
2605,inverse,1
2606,theoretically,1
2607,impaired,1
2608,update,1
2609,rirs,1
2610,loudspeaker-challenging,1
2611,modifies,1
2612,regularly,1
2613,low-energy,1
2614,articulation,1
2615,signatures,1
2616,characterizing,1
2617,timbre-modeling,1
2618,detecting,1
2619,between-partial,1
2620,imitation,1
2621,migration,1
2622,re-interpreted,1
2623,interfaces,1
2624,expressions,1
2625,enhancing,1
2626,naturalness,1
2627,expressiveness,1
2628,creativeness,1
2629,electronic/computer,1
2630,picture,1
2631,decoded,1
2632,look-direction,1
2633,generating,1
2634,manipulations,1
2635,arriving,1
2636,backwards,1
2637,equalized,1
2638,begin,1
2639,enter,1
2640,marketplace,1
2641,takes,1
2642,renewed,1
2643,seeks,1
2644,offer,1
2645,interested,1
2646,informed,1
2647,channel-based,1
2648,description,1
2649,processes,1
2650,deconvolution,1
2651,convincing,1
2652,players,1
2653,distinguishing,1
2654,iconic,1
2655,236,1
2656,fender,1
2657,epiphone,1
2658,44,1
2659,neighbours,1
2660,machines,1
2661,1292,1
2662,93.9,1
2663,139,1
2664,148,1
2665,panels,1
2666,exemplary,1
2667,dml,1
2668,averaged,1
2669,25,1
2670,carrying,1
2671,reliably,1
2672,saving,1
2673,instance,1
2674,far,1
2675,interchannel,1
2676,cues,1
2677,correlate,1
2678,evoked,1
2679,estimations,1
2680,seems,1
2681,subjectively,1
2682,extensive,1
2683,alternatives,1
2684,three-part,1
2685,files,1
2686,calibrated,1
2687,believed,1
2688,words,1
2689,marked,1
2690,descriptors,1
2691,time-based,1
2692,relationships,1
2693,explored,1
2694,explanations,1
2695,envelope,1
2696,identifies,1
2697,cubic,1
2698,bezier,1
2699,emulate,1
2700,syllable,1
2701,repeated,1
2702,thirty-six,1
2703,emulated,1
2704,web-based,1
2705,demonstrator,1
2706,non-coincident/five-point,1
2707,horizontal/vertical,1
2708,graduated,1
2709,pencil,1
2710,drawing,1
2711,extent,1
2712,dimension—vertical,1
2713,depth—compared,1
2714,trends,1
2715,immersive/3d,1
2716,easily,1
2717,vented-box,1
2718,inadequately,1
2719,losses,1
2720,lumping,1
2721,simplify,1
2722,low-frequency,1
2723,incorporating,1
2724,curve-fitting,1
2725,reactive,1
2726,q-factors,1
2727,curve-fit,1
2728,symmetrical,1
2729,counters,1
2730,expectations,1
2731,entropy,1
2732,tune,1
2733,approximately,1
2734,5.5,1
2735,continually,1
2736,advancing,1
2737,prohibitively,1
2738,expensive,1
2739,typical,1
2740,casual,1
2741,consisted,1
2742,gathering,1
2743,100.,1
2744,34,1
2745,instructed,1
2746,externalize,1
2747,reinforcement,1
2748,audiences,1
2749,drive,1
2750,floor,1
2751,wall,1
2752,representativity,1
2753,subset,1
2754,eight,1
2755,represents,1
2756,rational,1
2757,style,1
2758,three-way,1
2759,differentiates,1
2760,2-channel,1
2761,flatten,1
2762,inter-group,1
2763,shaped,1
2764,idiosyncratic,1
2765,implementing,1
2766,race,1
2767,recursive,1
2768,ambiophonic,1
2769,elimination,1
2770,art,1
2771,qualities,1
2772,multi-stimuli,1
2773,categorize,1
2774,snare,1
2775,drums,1
2776,modification,1
2777,take,1
2778,undertaken,1
2779,gauge,1
2780,pre-,1
2781,post-transformation,1
2782,dramatically,1
2783,par,1
2784,york,1
2785,leibniz,1
2786,hannover,1
2787,ip-based,1
2788,interplay,1
2789,metronomes,1
2790,positioning,1
2791,globally,1
2792,click,1
2793,universities,1
2794,rst,1
2795,obtaining,1
2796,insights,1
2797,uctuations,1
2798,asymmetries,1
2799,serves,1
2800,helps,1
2801,establish,1
2802,connection,1
2803,institutions,1
2804,inefficient,1
2805,rise,1
2806,corrected,1
2807,pre-filtering,1
2808,summed,1
2809,efficiency-method,1
2810,-method,1
2811,vs.,1
2812,knowledge-based,1
2813,trade-off,1
2814,70,1
2815,subwoofer,1
2816,non-negative,1
2817,factorization,1
2818,polyphonic,1
2819,removal,1
2820,short-time,1
2821,fourier,1
2822,stft,1
2823,detectable,1
2824,abx,1
2825,noise-contaminated,1
2826,durations,1
2827,discriminate,1
2828,white-,1
2829,conversation-noise,1
2830,latter,1
2831,seen,1
2832,companies,1
2833,facebook,1
2834,affordable,1
2835,uptake,1
2836,details,1
2837,five-channel,1
2838,calibration,1
2839,pre-processing,1
2840,unmatched,1
2841,inaccurate,1
2842,translation,1
2843,extra,1
2844,manual,1
2845,adjustment,1
2846,causes,1
2847,misinterpretation,1
2848,story,1
2849,combines,1
2850,adjacent,1
2851,fine,1
2852,translate,1
2853,widespread,1
2854,topic,1
2855,myriad,1
2856,questions,1
2857,functional,1
2858,implementations,1
2859,characteristic,1
2860,lookup,1
2861,table,1
2862,pros,1
2863,cons,1
2864,efficiencies,1
2865,attempting,1
2866,researched,1
2867,continues,1
2868,grow,1
2869,proliferation,1
2870,ar,1
2871,attempts,1
2872,increased,1
2873,afforded,1
2874,micro-electronic,1
2875,two-part,1
2876,presently,1
2877,onsets,1
2878,sub-millisecond,1
2879,n,1
2880,whole,1
2881,broken,1
2882,overlapping,1
2883,blocks,1
2884,broad,1
2885,realities,1
2886,move,1
2887,around,1
2888,realize,1
2889,invented,1
2890,predefined,1
2891,directivities,1
2892,perceptive,1
2893,interviewed,1
2894,producer,1
2895,ezequiel,1
2896,morfi,1
2897,owns,1
2898,titanio,1
2899,buenos,1
2900,aires,1
2901,contrasted,1
2902,opinions,1
2903,mixers,1
2904,western,1
2905,analog-only,1
2906,digital-only,1
2907,preparing,1
2908,ascertain,1
2909,myths,1
2910,superior,1
2911,ages,1
2912,17–37,1
2913,pop-rock,1
2914,79,1
2915,p=.02,1
2916,slight,1
2917,age,1
2918,p=.09,1
2919,all-around,1
2920,equalizer,1
2921,behaved,1
2922,stability,1
2923,impossible,1
2924,desirable,1
2925,surpassing,1
2926,correction,1
2927,outputs,1
2928,intermediate,1
2929,considerably,1
2930,proof,1
2931,promising,1
2932,applicability,1
2933,slowly,1
2934,gaining,1
2935,firmware,1
2936,medium-sized,1
2937,car,1
2938,excerpts,1
2939,clearly,1
2940,marginal,1
2941,conflict,1
2942,maybe,1
2943,assist,1
2944,inherent,1
2945,layouts,1
2946,ten,1
2947,untrained,1
2948,indicated,1
2949,verifying,1
2950,evaluating,1
2951,audition,1
2952,inductance,1
2953,flowing,1
2954,sensitively,1
2955,incorporates,1
2956,3gpp,1
2957,ts,1
2958,26.259,1
2959,drag-and-drop,1
2960,rapid,1
2961,customized,1
2962,unity3d,1
2963,game,1
2964,language,1
2965,sent,1
2966,osc,1
2967,exporting,1
2968,visuals,1
2969,streamlined,1
2970,standardized,1
2971,light,1
2972,thin,1
2973,diaphragms,1
2974,vibrate,1
2975,nonlinearly,1
2976,amplitudes,1
2977,impairing,1
2978,geometrical,1
2979,responsible,1
2980,symptoms,1
2981,perceptually-driven,1
2982,metric,1
2983,critical-band,1
2984,sine-wave,1
2985,0.3,1
2986,bursts,1
2987,20–500,1
2988,decibel,1
2989,increments,1
2990,extrapolation,1
2991,human-computer,1
2992,intuition,1
2993,auralizing,1
2994,augmenting,1
2995,visualization-focused,1
2996,annotations,1
2997,assisting,1
2998,retrieving,1
2999,organizing,1
3000,video/audio,1
3001,contours,1
3002,color,1
3003,saturation,1
3004,aural,1
3005,presentations,1
3006,benefit,1
3007,fatigue,1
3008,sharping,1
3009,confidence,1
3010,inertial,1
3011,actuate,1
3012,vibration,1
3013,high-q,1
3014,displace,1
3015,contact,1
3016,contacting,1
3017,possibly,1
3018,damage,1
3019,deriving,1
3020,biquad,1
3021,excessive,1
3022,q-factor,1
3023,20,1
3024,spatialization,1
3025,energy-driving,1
3026,placements,1
3027,underneath,1
3028,experimented,1
3029,beyond,1
3030,practices,1
3031,spatializing,1
3032,beats,1
3033,ways,1
3034,producers,1
3035,enthusiasts,1
3036,expect,1
3037,cohesive,1
3038,distractions,1
3039,steerable,1
3040,super-directional,1
3041,sphere,1
3042,parabola-like,1
3043,depressions,1
3044,sound-collection,1
3045,diffraction,1
3046,fabricated,1
3047,pick,1
3048,received,1
3049,marks,1
3050,demo,1
3051,wondering,1
3052,falls,1
3053,short,1
3054,theory,1
3055,non-linearity,1
3056,conversion,1
3057,intrinsic,1
3058,sub-systems,1
3059,subtle,1
3060,intent,1
3061,outline,1
3062,class-d,1
3063,root,1
3064,heuristic,1
3065,clocked,1
3066,naturally,1
3067,sampled,1
3068,modulators,1
3069,broadly,1
3070,applicable,1
3071,teach,1
3072,socio-cultural,1
3073,holdings,1
3074,identifying,1
3075,integrating,1
3076,responds,1
3077,aestd,1
3078,1002.2.15-02,1
3079,calls,1
3080,teaching,1
3081,programs,1
3082,factoring,1
3083,time-restricted,1
3084,self-attention,1
3085,word,1
3086,wer,1
3087,11.76,1
3088,baselines,1
3089,degrade,1
3090,-based,1
3091,non-normalized,1
3092,log-power,1
3093,spectra,1
3094,overcome,1
3095,shortcoming,1
3096,preprocessing,1
3097,utterances,1
3098,dnn-based,1
3099,compensation,1
3100,maintain,1
3101,anc,1
3102,undesirable,1
3103,undesirably,1
3104,total,1
3105,sensed,1
3106,remove,1
3107,implements,1
3108,topology,1
3109,logs,1
3110,sensors,1
3111,accelerometers,1
3112,preserves,1
3113,activated,1
3114,dimensional,1
3115,computer,1
3116,aided,1
3117,boundary,1
3118,specified,1
3119,manufacturers,1
3120,shakers,1
3121,installed,1
3122,behaviors,1
3123,multi-point,1
3124,surfaces,1
3125,bamako,1
3126,economic,1
3127,capital,1
3128,mali,1
3129,west,1
3130,africa,1
3131,saw,1
3132,multiplication,1
3133,cubase,1
3134,fl,1
3135,cracked,1
3136,keyboard,1
3137,cheap,1
3138,condenser,1
3139,pop-filter,1
3140,videos,1
3141,screen,1
3142,captures,1
3143,beginning,1
3144,beat,1
3145,singers,1
3146,rappers,1
3147,analyses,1
3148,malian,1
3149,revisit,1
3150,arrangement,1
3151,editing,1
3152,locally,1
3153,notoriety,1
3154,directive,1
3155,clients,1
3156,in-progress,1
3157,volterra,1
3158,determination,1
3159,time-invariant,1
3160,–variant,1
3161,explain,1
3162,educated,1
3163,guesses,1
3164,memoryless,1
3165,tracing,1
3166,binaurally,1
3167,lebedev,1
3168,grids,1
3169,5810,1
3170,magnitudes,1
3171,fair,1
3172,14,1
3173,26,1
3174,grading,1
3175,rhythmic,1
3176,pairs,1
3177,drawn,1
3178,23,1
3179,nmp,1
3180,91,1
3181,inserted,1
3182,dependencies,1
3183,judgment,1
3184,play,1
3185,stabilization,1
3186,stays,1
3187,28,1
3188,36,1
3189,compensating,1
3190,strategy,1
3191,student,1
3192,difficult,1
3193,acquire,1
3194,devoted,1
3195,hrtf,1
3196,population,1
3197,valid,1
3198,classifying,1
3199,neighbor,1
3200,mel-frequency,1
3201,inconclusive,1
3202,comfortable,1
3203,ever-increasing,1
3204,implies,1
3205,emergence,1
3206,generates,1
3207,proper,1
3208,comfort,1
3209,ensuring,1
3210,privacy,1
3211,desktop,1
3212,divide,1
3213,employees,1
3214,absorbing,1
3215,mineral,1
3216,wool,1
3217,felt,1
3218,glass,1
3219,mdf,1
3220,foils,1
3221,building,1
3222,layered,1
3223,body,1
3224,covering,1
3225,purely,1
3226,entirely,1
3227,drum,1
3228,reverse,1
3229,identified,1
3230,fed,1
3231,performs,1
3232,similarly,1
3233,characterized,1
3234,mt60,1
3235,computing,1
3236,computes,1
3237,decreasing,1
3238,exploiting,1
3239,property,1
3240,wavelets,1
3241,preserve,1
3242,regression,1
3243,non-noisy,1
3244,fitting,1
3245,plus,1
3246,cooperation,1
3247,service,1
3248,4.2,1
3249,million,1
3250,albums,1
3251,loudest,1
3252,softest,1
3253,war,1
3254,suggestion,1
3255,album,1
3256,–14,1
3257,–18,1
3258,automate,1
3259,literature,1
3260,loudspeaker-room,1
3261,adapting,1
3262,circumstances,1
3263,proved,1
3264,stable,1
3265,184,1
3266,songs,1
3267,verses,1
3268,choruses,1
3269,mixdowns,1
3270,vary,1
3271,virtually,1
3272,embedded,1
3273,projections,1
3274,semantic,1
3275,embedding,1
3276,associating,1
3277,disagree,1
3278,axes,1
